Tweet Text,Tweet Length,Year,Month,Day,Hour,Day of week,Is reply,User mentions,Hashtags,Pictures,Videos,Favorites,Retweets
,115,2017,1,28,0,5,0,0,0,0,0,3,2
,86,2017,1,28,0,5,0,2,0,0,0,2,0
,73,2017,1,27,23,4,1,1,0,0,0,2,0
,73,2017,1,27,23,4,0,2,0,0,0,0,0
,60,2017,1,27,23,4,1,1,0,0,0,1,0
,40,2017,1,27,23,4,0,0,0,1,0,1,0
,74,2017,1,27,19,4,1,2,0,0,0,1,0
,162,2017,1,27,8,4,0,0,1,1,0,0,0
,89,2017,1,27,4,4,0,0,0,0,0,2,0
,97,2017,1,27,1,4,0,2,0,1,0,0,0
,57,2017,1,27,1,4,1,0,0,0,0,0,0
,66,2017,1,26,22,3,0,0,0,0,0,2,1
,34,2017,1,26,20,3,1,1,0,1,0,0,0
,101,2017,1,26,20,3,1,1,0,0,0,0,0
,36,2017,1,26,20,3,1,1,0,0,0,1,0
,89,2017,1,26,19,3,1,1,0,0,0,0,0
,34,2017,1,26,19,3,1,0,0,0,0,1,0
,117,2017,1,26,8,3,0,0,1,0,0,0,0
,55,2017,1,26,5,3,0,0,0,0,0,0,0
,140,2017,1,26,0,3,0,0,0,0,0,1,0
,28,2017,1,25,23,2,0,0,0,0,0,0,0
,57,2017,1,25,23,2,0,1,0,0,1,0,0
,74,2017,1,25,21,2,1,1,0,0,0,1,0
,27,2017,1,25,21,2,1,1,0,0,0,0,0
,61,2017,1,25,19,2,1,2,0,0,0,1,0
,54,2017,1,25,19,2,1,1,0,0,0,1,0
,107,2017,1,25,19,2,1,1,0,0,0,1,0
,30,2017,1,25,9,2,1,1,0,0,0,0,0
,131,2017,1,25,8,2,1,1,0,0,0,0,0
,138,2017,1,25,8,2,0,0,1,0,0,0,0
,150,2017,1,25,7,2,1,2,0,1,0,2,1
,34,2017,1,25,7,2,1,1,0,0,0,0,0
,73,2017,1,25,7,2,1,1,0,0,0,0,0
,38,2017,1,25,7,2,1,1,0,0,0,2,0
,130,2017,1,25,3,2,1,1,0,0,0,0,0
,42,2017,1,25,2,2,1,1,0,0,0,2,1
,129,2017,1,25,0,2,1,1,0,0,0,0,0
,129,2017,1,25,0,2,1,1,0,0,0,0,0
,138,2017,1,25,0,2,1,1,0,0,0,0,0
,125,2017,1,25,0,2,1,1,0,0,0,0,0
,127,2017,1,25,0,2,1,1,0,0,0,0,0
,44,2017,1,24,23,1,1,2,0,0,0,1,0
,92,2017,1,24,23,1,0,0,0,0,0,1,0
,139,2017,1,24,22,1,1,1,0,0,0,0,0
,131,2017,1,24,22,1,1,1,1,0,0,0,0
,139,2017,1,24,22,1,1,1,0,0,0,1,0
,130,2017,1,24,22,1,1,0,1,0,0,1,0
,131,2017,1,24,22,1,1,2,0,0,0,1,0
,118,2017,1,24,22,1,1,1,0,0,0,0,0
,144,2017,1,24,22,1,0,0,0,1,0,9,0
,40,2017,1,24,21,1,1,1,0,0,0,1,0
,48,2017,1,24,20,1,0,0,0,0,0,6,1
,56,2017,1,24,20,1,1,1,0,0,0,0,0
,39,2017,1,24,20,1,1,1,0,0,0,0,0
,58,2017,1,24,19,1,1,1,0,0,0,1,0
,88,2017,1,24,19,1,1,2,0,1,0,2,0
,80,2017,1,24,10,1,0,0,1,0,0,1,0
,38,2017,1,24,4,1,1,1,0,0,0,1,0
,67,2017,1,24,4,1,1,2,0,0,0,1,0
,129,2017,1,23,22,0,1,1,0,0,0,0,0
,68,2017,1,23,22,0,1,1,0,0,0,1,0
,128,2017,1,23,22,0,0,0,0,0,0,1,0
,137,2017,1,23,22,0,1,1,0,0,0,0,0
,126,2017,1,23,22,0,1,1,0,0,0,0,0
,124,2017,1,23,18,0,1,1,0,0,0,1,0
,113,2017,1,23,18,0,0,0,0,0,0,1,0
,133,2017,1,23,9,0,0,1,0,0,0,1,0
,26,2017,1,23,9,0,0,0,1,0,0,0,0
,34,2017,1,23,6,0,0,0,0,0,0,0,0
,44,2017,1,22,11,6,0,0,1,0,0,1,0
,21,2017,1,21,10,5,0,0,1,0,0,1,0
,59,2017,1,20,21,4,0,0,0,0,0,2,0
,63,2017,1,20,7,4,0,0,1,0,0,0,0
,38,2017,1,20,1,4,1,1,0,0,0,0,0
,101,2017,1,20,0,4,1,2,0,0,0,2,0
,50,2017,1,20,0,4,1,1,0,0,1,0,0
,66,2017,1,20,0,4,0,0,0,0,1,0,0
,96,2017,1,19,19,3,0,0,0,0,0,0,0
,31,2017,1,19,11,3,0,0,1,0,0,0,0
,57,2017,1,19,4,3,0,0,0,0,0,1,0
,19,2017,1,19,3,3,1,1,0,0,0,0,0
,51,2017,1,19,3,3,0,1,0,1,0,3,1
,55,2017,1,18,21,2,0,0,0,0,0,1,0
,38,2017,1,18,11,2,0,0,1,0,0,1,0
,35,2017,1,18,7,2,1,1,0,0,0,0,0
,73,2017,1,18,5,2,1,1,0,1,0,0,0
,89,2017,1,18,5,2,0,1,0,1,0,1,0
,104,2017,1,18,4,2,1,5,0,1,0,8,2
,116,2017,1,18,0,2,1,1,0,0,0,1,0
,94,2017,1,18,0,2,0,0,0,0,0,0,0
,115,2017,1,17,21,1,0,0,0,0,0,4,0
,124,2017,1,17,6,1,1,1,0,0,0,0,0
,63,2017,1,17,5,1,1,1,0,0,0,0,0
,132,2017,1,17,5,1,1,1,0,0,0,0,0
,126,2017,1,17,5,1,0,1,1,1,0,1,0
,25,2022,8,13,23,5,1,1,0,0,0,1,0
,127,2022,8,13,5,5,1,1,0,0,0,0,0
,51,2022,8,13,5,5,1,1,0,0,0,0,0
,148,2022,8,13,5,5,1,1,0,0,0,0,0
,26,2022,8,13,3,5,0,0,0,0,0,0,0
,175,2022,8,13,1,5,0,0,0,0,0,0,0
,171,2022,8,12,9,4,0,0,1,0,0,1,0
,55,2022,8,11,21,3,0,0,0,0,0,2,0
,92,2022,8,11,17,3,0,2,0,0,1,0,0
,55,2022,8,11,9,3,0,0,1,0,0,1,0
,59,2022,8,10,7,2,0,0,1,0,0,0,0
,113,2022,8,10,5,2,1,1,0,0,0,0,0
,57,2022,8,9,22,1,0,0,0,0,0,0,0
,278,2022,8,9,22,1,1,1,0,0,0,2,0
,98,2022,8,9,19,1,1,1,0,0,0,1,0
,61,2022,8,9,7,1,0,0,1,0,0,1,0
,26,2022,8,9,0,1,0,0,0,1,0,10,0
,28,2022,8,8,8,0,0,0,1,0,0,1,0
,3,2022,8,8,1,0,0,0,0,0,0,0,0
,45,2022,8,7,10,6,1,0,0,0,0,0,0
,62,2017,1,16,10,0,0,0,1,0,0,1,0
,112,2017,1,16,9,0,0,0,0,0,0,2,0
,54,2017,1,16,9,0,0,1,0,0,1,0,0
,32,2017,1,16,8,0,0,1,0,0,0,4,0
,78,2017,1,16,6,0,1,1,0,1,0,1,0
,90,2017,1,16,3,0,1,1,0,0,0,1,0
,115,2017,1,16,3,0,1,2,0,0,0,0,0
,106,2017,1,16,3,0,0,0,0,1,0,0,0
,55,2017,1,16,2,0,0,0,0,0,0,0,0
,31,2017,1,15,9,6,0,0,1,0,0,1,0
,122,2017,1,15,9,6,1,5,0,0,0,1,0
,80,2017,1,15,6,6,0,0,0,0,0,0,0
,82,2017,1,15,1,6,0,2,0,1,0,0,0
,34,2017,1,14,22,5,0,0,0,0,0,2,0
,98,2017,1,14,9,5,0,0,1,0,0,1,0
,23,2017,1,14,7,5,1,0,0,0,0,1,0
,72,2017,1,14,6,5,1,0,0,1,0,2,1
,48,2017,1,14,5,5,1,1,0,0,0,1,0
,76,2017,1,14,2,5,0,1,0,0,0,0,0
,40,2017,1,14,0,5,0,0,0,0,0,1,0
,84,2017,1,13,23,4,0,0,0,0,0,0,0
,126,2017,1,13,22,4,0,0,0,0,0,0,0
,120,2017,1,13,21,4,0,0,0,0,0,0,0
,87,2017,1,13,20,4,1,0,0,0,0,1,0
,88,2017,1,13,20,4,1,0,0,0,0,0,0
,115,2017,1,13,19,4,0,1,0,1,0,0,0
,59,2017,1,13,19,4,0,0,0,0,0,0,0
,105,2017,1,13,7,4,0,1,1,0,0,0,0
,46,2017,1,13,3,4,0,0,0,1,0,0,0
,97,2017,1,13,3,4,0,1,0,1,0,0,0
,36,2017,1,12,19,3,1,1,0,1,0,0,0
,133,2017,1,12,19,3,1,1,0,0,0,2,0
,85,2017,1,12,7,3,0,0,1,0,0,1,0
,37,2017,1,12,1,3,1,0,0,1,0,1,0
,42,2017,1,12,0,3,1,2,0,0,0,0,0
,112,2017,1,12,0,3,1,1,0,0,0,0,0
,85,2017,1,12,0,3,1,1,0,0,0,0,0
,49,2017,1,12,0,3,1,1,0,0,0,0,0
,67,2017,1,11,23,2,0,0,0,0,0,0,0
,107,2017,1,11,21,2,1,2,0,0,0,0,0
,121,2017,1,11,21,2,0,1,0,0,0,0,0
,58,2017,1,11,20,2,1,1,0,0,0,0,0
,90,2017,1,11,20,2,0,0,0,0,0,3,0
,88,2017,1,11,10,2,0,0,0,1,0,9,7
,56,2017,1,11,9,2,0,0,1,0,0,1,0
,49,2017,1,10,22,1,1,2,0,0,0,2,0
,54,2017,1,10,11,1,0,0,1,0,0,1,0
,78,2017,1,10,2,1,1,1,0,0,0,1,0
,45,2017,1,9,23,0,1,1,0,0,0,0,0
,152,2017,1,9,22,0,0,1,0,1,0,5,0
,31,2017,1,9,10,0,1,1,0,0,0,1,0
,18,2017,1,9,10,0,0,0,1,0,0,0,0
,35,2017,1,8,10,6,1,1,0,0,0,1,0
,20,2017,1,8,8,6,0,0,1,0,0,0,0
,86,2017,1,8,3,6,0,1,0,1,0,0,0
,40,2017,1,7,10,5,0,0,1,0,0,1,0
,44,2017,1,7,3,5,1,1,0,1,0,2,0
,119,2017,1,7,1,5,1,0,0,0,0,0,0
,26,2017,1,7,0,5,0,0,0,0,0,1,0
,128,2017,1,6,23,4,1,1,0,0,0,1,0
,14,2017,1,6,21,4,1,0,0,0,0,1,0
,62,2017,1,6,20,4,0,0,0,1,0,0,0
,47,2017,1,6,18,4,1,1,0,0,0,0,0
,34,2017,1,6,9,4,0,0,1,0,0,1,0
,57,2017,1,6,0,4,1,1,0,1,0,1,1
,76,2017,1,5,21,3,0,0,1,0,0,3,0
,34,2017,1,5,20,3,1,1,0,0,0,1,0
,14,2017,1,5,10,3,1,1,0,0,0,1,0
,120,2017,1,5,9,3,0,0,1,0,0,1,0
,12,2017,1,4,20,2,1,1,0,0,0,1,0
,140,2017,1,4,19,2,0,1,0,0,0,0,0
,31,2017,1,4,10,2,0,0,1,0,0,0,0
,68,2017,1,4,4,2,1,1,0,0,0,0,0
,140,2017,1,4,4,2,1,1,0,0,0,0,0
,93,2017,1,4,4,2,0,0,0,1,0,1,0
,65,2017,1,4,4,2,1,1,0,0,0,0,0
,46,2017,1,4,3,2,0,0,0,0,0,0,0
,39,2017,1,4,3,2,1,1,0,0,0,0,0
,20,2017,1,4,3,2,1,1,0,0,0,0,0
,31,2017,1,4,3,2,0,0,0,0,0,2,0
,98,2017,1,3,22,1,0,0,0,0,0,0,0
,97,2017,1,3,21,1,1,1,0,0,0,1,0
,48,2017,1,3,21,1,1,1,0,0,0,1,0
,81,2017,1,3,21,1,1,1,0,0,0,0,0
,58,2017,1,3,21,1,1,1,0,0,0,0,0
,95,2017,1,3,20,1,1,1,0,0,0,0,0
,30,2017,1,3,20,1,0,0,0,0,0,0,0
,59,2017,1,3,18,1,1,1,0,0,0,0,0
,40,2017,1,3,7,1,0,0,1,0,0,1,0
,137,2017,1,3,0,1,0,0,0,1,0,2,0
,89,2017,1,2,20,0,1,1,0,0,0,0,0
,50,2017,1,2,18,0,1,1,0,0,0,1,0
,46,2017,1,2,8,0,0,0,1,0,0,1,0
,63,2017,1,2,6,0,1,1,0,0,0,0,0
,51,2017,1,2,5,0,1,1,0,0,0,0,0
,46,2017,1,2,2,0,1,1,0,0,0,0,0
,148,2017,1,1,21,6,0,0,0,1,0,3,0
,34,2017,1,1,20,6,1,1,0,0,0,0,0
,79,2017,1,1,8,6,1,1,0,0,0,0,0
,43,2017,1,1,8,6,1,1,0,0,0,0,0
,117,2017,1,1,8,6,1,1,0,0,0,1,0
,140,2017,1,1,8,6,0,0,1,0,0,0,0
,33,2017,1,1,8,6,0,0,0,1,0,0,0
,54,2017,1,1,8,6,1,2,0,0,0,1,0
,117,2017,1,1,6,6,0,1,0,0,0,0,0
,34,2017,1,1,6,6,1,1,0,1,0,1,0
,48,2017,1,1,6,6,0,0,0,0,0,1,0
,47,2017,1,1,5,6,0,0,0,0,0,2,0
,60,2017,1,1,3,6,0,0,0,0,0,0,0
,50,2016,12,31,7,5,0,1,0,0,0,1,0
,114,2016,12,31,7,5,0,0,1,0,0,1,0
,84,2016,12,31,6,5,0,1,0,1,0,2,2
,34,2016,12,31,3,5,1,0,0,0,0,0,0
,49,2016,12,31,2,5,0,1,0,1,0,1,0
,38,2016,12,31,2,5,0,1,0,0,0,1,0
,100,2016,12,31,1,5,0,0,0,0,0,1,0
,25,2016,12,31,1,5,1,1,0,0,0,0,0
,24,2016,12,31,1,5,1,1,0,0,0,0,0
,34,2016,12,30,21,4,1,1,0,1,0,2,0
,38,2016,12,30,7,4,0,0,1,0,0,2,0
,18,2016,12,30,5,4,0,0,0,0,0,0,0
,110,2016,12,29,23,3,1,1,0,0,0,0,0
,48,2016,12,29,23,3,0,2,0,0,0,1,1
,55,2016,12,29,23,3,1,1,0,0,0,0,0
,100,2016,12,29,20,3,1,1,0,0,0,0,0
,74,2016,12,29,7,3,0,0,1,0,0,1,0
,38,2016,12,29,5,3,0,0,0,0,0,1,0
,58,2016,12,28,7,2,0,0,1,0,0,0,0
,17,2016,12,28,2,2,1,1,0,0,0,1,0
,75,2016,12,28,2,2,1,1,0,0,0,1,0
,50,2016,12,28,0,2,1,1,0,0,0,0,0
,140,2016,12,27,23,1,0,0,0,0,0,1,0
,108,2016,12,27,12,1,0,0,0,1,0,1,0
,59,2016,12,27,7,1,0,0,1,0,0,2,0
,36,2016,12,27,6,1,1,1,0,0,0,1,0
,61,2016,12,27,6,1,1,1,0,0,0,1,0
,39,2016,12,27,3,1,0,0,0,0,0,0,0
,57,2016,12,26,7,0,0,0,1,0,0,1,0
,60,2016,12,26,6,0,1,0,0,0,0,1,0
,94,2016,12,26,5,0,0,1,0,1,0,0,0
,34,2016,12,26,3,0,1,0,0,0,0,2,0
,124,2016,12,26,2,0,0,2,0,1,0,0,0
,47,2016,12,26,1,0,1,1,0,0,0,1,0
,42,2016,12,26,1,0,0,0,0,1,0,1,0
,108,2016,12,25,21,6,0,0,0,1,0,5,0
,20,2016,12,25,21,6,0,0,0,0,0,1,0
,23,2016,12,25,9,6,0,0,1,0,0,0,0
,140,2016,12,25,2,6,0,1,0,0,0,0,0
,29,2016,12,25,1,6,1,1,0,0,0,0,0
,45,2016,12,25,1,6,0,0,0,0,0,0,0
,151,2016,12,25,0,6,0,0,0,0,0,4,0
,140,2016,12,24,20,5,0,0,0,0,0,3,1
,31,2016,12,24,7,5,0,0,1,0,0,0,0
,17,2016,12,23,22,4,1,1,0,0,0,0,0
,27,2016,12,23,22,4,1,1,0,0,0,0,0
,48,2016,12,23,22,4,0,0,0,0,0,1,0
,98,2016,12,23,18,4,1,0,0,0,0,0,0
,90,2016,12,23,18,4,1,1,0,0,0,0,0
,43,2016,12,23,18,4,0,0,0,0,0,0,0
,60,2016,12,23,16,4,0,1,0,0,0,0,0
,79,2016,12,23,16,4,1,1,0,0,0,1,0
,24,2016,12,23,8,4,0,0,1,0,0,2,0
,131,2016,12,23,0,4,1,1,0,0,0,0,0
,120,2016,12,23,0,4,0,1,0,0,0,0,0
,54,2016,12,23,0,4,0,1,1,1,0,2,0
,77,2016,12,22,21,3,0,1,0,1,0,76,15
,27,2016,12,22,9,3,0,0,1,0,0,0,0
,79,2016,12,22,8,3,1,1,0,0,0,1,0
,94,2016,12,22,3,3,1,1,0,0,0,0,0
,61,2016,12,22,1,3,0,0,0,0,0,0,0
,134,2016,12,22,1,3,0,0,0,0,0,0,0
,81,2016,12,22,0,3,1,1,0,0,0,1,0
,51,2016,12,22,0,3,0,0,0,0,0,0,0
,89,2016,12,21,22,2,1,2,0,0,0,2,0
,51,2016,12,21,9,2,0,0,1,0,0,0,0
,40,2016,12,21,6,2,1,1,0,0,0,0,0
,132,2016,12,21,0,2,0,0,0,0,0,0,0
,91,2016,12,20,23,1,1,3,0,0,0,0,0
,109,2016,12,20,23,1,1,3,0,0,0,0,0
,68,2016,12,20,19,1,0,0,0,0,0,1,0
,28,2016,12,20,8,1,0,0,1,0,0,1,0
,26,2016,12,20,5,1,0,0,0,0,0,0,0
,74,2016,12,19,21,0,1,0,0,0,0,0,0
,68,2016,12,19,19,0,0,0,0,0,0,0,0
,25,2016,12,19,11,0,0,0,1,0,0,1,0
,36,2016,12,18,12,6,0,0,1,0,0,0,0
,79,2016,12,18,3,6,0,0,0,1,0,0,0
,46,2016,12,18,1,6,0,1,0,1,0,0,0
,38,2016,12,18,1,6,1,1,0,0,0,1,0
,79,2016,12,18,1,6,1,1,0,0,0,1,0
,56,2016,12,17,11,5,0,0,1,0,0,0,0
,58,2016,12,17,9,5,0,2,0,0,0,0,0
,58,2016,12,16,22,4,1,1,0,0,0,0,0
,83,2016,12,16,22,4,0,1,0,0,0,0,0
,24,2016,12,16,9,4,0,0,1,0,0,2,0
,103,2016,12,16,3,4,0,1,0,1,0,1,0
,77,2016,12,15,22,3,1,1,0,0,0,0,0
,301,2022,8,7,9,6,1,0,0,1,0,2,0
,276,2022,8,7,9,6,1,0,0,1,0,1,0
,276,2022,8,7,9,6,1,0,0,1,0,1,0
,262,2022,8,7,9,6,1,0,0,0,0,1,0
,243,2022,8,7,9,6,1,0,0,2,0,1,0
,277,2022,8,7,9,6,0,0,0,0,0,4,0
,80,2022,8,7,6,6,0,1,0,0,0,0,0
,55,2022,8,7,6,6,1,1,0,0,0,1,0
,79,2022,8,7,4,6,0,0,0,1,0,2,0
,16,2022,8,7,3,6,0,0,0,0,0,4,0
,83,2022,8,6,22,5,1,1,0,0,0,2,0
,16,2022,8,6,9,5,0,0,1,0,0,0,0
,216,2022,8,6,7,5,1,1,0,0,0,1,0
,44,2022,8,6,4,5,1,1,0,0,0,1,0
,93,2022,8,5,23,4,0,0,0,0,0,2,0
,57,2022,8,5,7,4,0,0,1,0,0,0,0
,64,2022,8,5,0,4,1,1,0,0,0,0,0
,11,2022,8,4,23,3,0,0,0,0,0,1,0
,65,2022,8,4,7,3,1,1,0,0,0,1,0
,63,2022,8,4,7,3,0,0,1,1,0,5,1
,123,2016,12,15,21,3,0,0,0,0,0,1,0
,142,2016,12,15,21,3,1,3,0,1,0,2,1
,74,2016,12,15,21,3,1,3,0,0,0,0,0
,57,2016,12,15,21,3,0,0,0,1,0,14,3
,69,2016,12,15,18,3,0,1,0,2,0,0,0
,31,2016,12,15,10,3,0,0,1,0,0,2,0
,74,2016,12,15,0,3,1,1,0,1,0,1,0
,53,2016,12,15,0,3,1,1,0,0,0,1,0
,51,2016,12,15,0,3,1,1,0,1,0,0,0
,23,2016,12,14,23,2,1,0,0,0,0,0,0
,112,2016,12,14,23,2,0,0,0,0,0,1,0
,49,2016,12,14,19,2,0,0,0,0,0,0,0
,118,2016,12,14,19,2,1,1,0,0,0,0,0
,145,2016,12,14,19,2,0,0,0,0,0,2,0
,53,2016,12,14,9,2,1,1,0,1,0,1,0
,112,2016,12,14,9,2,1,1,0,0,0,2,0
,117,2016,12,14,9,2,1,1,0,0,0,1,0
,139,2016,12,14,9,2,1,1,0,0,0,1,0
,121,2016,12,14,9,2,0,1,0,0,0,0,0
,76,2016,12,14,9,2,0,0,1,0,0,1,0
,50,2016,12,14,1,2,0,0,0,0,0,0,0
,13,2016,12,13,20,1,1,1,0,0,0,0,0
,72,2016,12,13,19,1,1,1,0,0,0,0,0
,116,2016,12,13,19,1,1,1,0,0,0,0,0
,122,2016,12,13,19,1,0,0,0,0,0,0,0
,110,2016,12,13,18,1,0,0,0,1,0,3,1
,123,2016,12,13,18,1,1,2,0,0,0,2,0
,26,2016,12,13,10,1,1,1,0,0,0,0,0
,38,2016,12,13,10,1,0,0,0,0,0,0,0
,85,2016,12,13,10,1,0,0,1,0,0,0,0
,97,2016,12,13,1,1,1,1,0,0,0,0,0
,128,2016,12,13,0,1,1,0,0,0,0,1,0
,71,2016,12,13,0,1,1,0,0,0,0,1,0
,14,2016,12,13,0,1,1,0,0,0,0,1,0
,137,2016,12,13,0,1,1,1,0,0,0,0,0
,118,2016,12,12,23,0,1,1,0,0,0,1,0
,95,2016,12,12,23,0,0,0,0,0,0,1,0
,44,2016,12,12,23,0,1,1,0,0,0,0,0
,62,2016,12,12,21,0,0,0,0,0,0,0,0
,119,2016,12,12,21,0,1,1,0,0,0,1,0
,102,2016,12,12,20,0,0,0,0,0,0,1,0
,58,2016,12,12,9,0,0,0,2,0,0,0,0
,60,2016,12,12,6,0,1,1,0,0,0,1,0
,94,2016,12,12,6,0,1,1,0,0,0,1,0
,21,2016,12,12,6,0,0,0,0,0,0,1,0
,41,2016,12,10,23,5,1,1,0,0,0,0,0
,37,2016,12,10,23,5,0,0,0,0,0,0,0
,53,2016,12,10,8,5,0,0,1,0,0,0,0
,49,2016,12,10,5,5,1,1,0,0,0,2,0
,33,2016,12,10,3,5,0,0,0,0,0,0,0
,116,2016,12,10,3,5,0,1,0,0,1,0,0
,40,2016,12,10,0,5,0,0,0,0,0,1,0
,38,2016,12,9,22,4,1,1,0,1,0,3,2
,110,2016,12,9,22,4,1,1,0,0,0,1,0
,117,2016,12,9,22,4,1,1,0,0,0,0,0
,136,2016,12,9,21,4,1,1,0,0,0,0,0
,93,2016,12,9,9,4,0,0,1,0,0,2,0
,91,2016,12,9,0,4,1,1,0,0,0,1,0
,39,2016,12,8,22,3,0,0,0,0,0,0,0
,124,2016,12,8,22,3,1,1,0,0,0,0,0
,80,2016,12,8,22,3,1,1,0,0,0,0,0
,60,2016,12,8,21,3,1,1,0,0,0,0,0
,73,2016,12,8,21,3,0,0,0,1,0,3,0
,29,2016,12,8,20,3,0,0,0,0,0,0,0
,134,2016,12,8,19,3,0,0,0,0,0,1,0
,19,2016,12,8,9,3,0,0,1,0,0,1,0
,36,2016,12,7,20,2,0,0,0,0,0,1,0
,35,2016,12,7,8,2,0,0,1,0,0,0,0
,19,2016,12,7,7,2,1,1,0,0,0,0,0
,87,2016,12,7,4,2,0,3,0,0,0,0,0
,108,2016,12,7,4,2,0,0,1,1,0,5,0
,53,2016,12,7,0,2,1,1,0,0,0,1,0
,53,2016,12,7,0,2,0,0,0,1,0,8,1
,53,2016,12,6,21,1,0,0,0,0,0,0,0
